data_types,record_key,id,content_anonymized,emotion,label
post,post:69,69,"NGƯỜI LÀM GIÁO DỤC DẠY HỌC SẼ GIÀU LÊN NHƯ THẾ NÀO TRONG 3 NĂM TỚI?Trong 3 năm tới sẽ là giai đoạn thay đổi rất lớn đối với những người làm giáo dục.Trước đây, phần lớn giáo viên chỉ có một con đường duy nhất:Dạy học -> Nhận lương hoặc học phí -> Tiếp tục dạy học.Mô hình này mang lại sự ổn định nhưng cũng có một giới hạn rất lớn:- Thu nhập bị giới hạn bởi thời gian.- Một ngày chỉ có 24 giờ.- Một người không thể dạy nhiều hơn khả năng của mình.Nhưng hiện nay, AI, internet và nền kinh tế tri thức đang mở ra một con đường hoàn toàn mới.Trong tương lai, những người làm giáo dục có thu nhập cao sẽ không chỉ là người dạy học giỏi. Họ là những người biết xây dựng tài sản từ chính kiến thức và kinh nghiệm của mình.Mình cho rằng có 4 xu hướng lớn sẽ định hình tương lai của người làm giáo dục. Mọi người có thể cân nhắc và tham khảo:#1 Xu hướng 1: Từ người dạy học trở thành người sở hữu tài sản tri thứcTrước đây, nghỉ dạy là ngừng có thu nhập.Nhưng hiện nay, một giáo viên có thể tạo ra  nhiều sản phẩm từ tri thức và chuyên môn. Mình đã nói nhiều thứ có thể đóng gói lại thành sản phẩm và các bạn cũng có thể tạo ra đại loại: Tài liệu, sách ebook nhỏ, video, thậm chí là các bài viết nữa,…Đây là những tài sản có thể bán nhiều lần mà không cần tạo lại từ đầu. Người giàu trong ngành giáo dục tương lai sẽ không chỉ bán thời gian.Họ sẽ sở hữu tài sản tri thức.#2 Xu hướng 2: AI giúp tăng năng suất gấp nhiều lầnNhiều người lo AI sẽ thay thế giáo viên, điều này tạo ra sự lo lắng nhất định cho 1 nhóm người chưa hiểu rõ thế mạnh và lợi thế của việc sử dụng công cụ.Thực tế AI đang giúp giáo viên:- Thiết kế bài giảng nhanh hơn.- Làm video nhanh hơn.- Viết ebook nhanh hơn.- Xây dựng khóa học nhanh hơn.- Sản xuất nội dung nhanh hơn.Người biết sử dụng AI sẽ tạo ra nhiều giá trị hơn trong cùng một khoảng thời gian.Khoảng cách giữa người biết tận dụng công nghệ và người không thay đổi sẽ ngày càng lớn.#3 Xu hướng 3: Thương hiệu cá nhân trở thành tài sản quan trọng nhấtTrong tương lai, học viên không chỉ mua kiến thức mà họ cần mua sự tin tưởng.Một giáo viên có cộng đồng riêng, có người theo dõi, có nội dung chia sẻ đều đặn sẽ có lợi thế rất lớn.Thương hiệu cá nhân sẽ giúp thu hút: Học viên, khách hàng, đối tác và các cơ hội kinh doanh.Đó là lý do ngày càng nhiều người làm giáo dục bắt đầu xây dựng Facebook, YouTube, TikTok hoặc cộng đồng riêng.#4 Xu hướng 4: Thu nhập đến từ nhiều nguồn thay vì một nguồnNgười làm giáo dục giàu có trong tương lai thường không phụ thuộc vào một nguồn thu nhập duy nhất. Họ xây dựng nhiều tầng thu nhập:Tầng 1: Dạy học và tư vấn.Tầng 2: Bán tài liệu, ebook, giáo trình.Tầng 3: Khóa học online.Tầng 4: Cộng đồng thành viên trả phí.Tầng 5: Hệ sinh thái kinh doanh từ chuyên môn.Càng nhiều tài sản được xây dựng, thu nhập càng ít phụ thuộc vào thời gian làm việc. Vậy người làm giáo dục nên đi theo con đường nào trong 1-3 năm tới?1. Giai đoạn 1 (0-6 tháng): Xác định thế mạnh và tạo dựng chuyên môn2. Giai đoạn 2 (6-12 tháng): Đóng gói kiến thức3. Giai đoạn 3 (12-24 tháng): Xây dựng cộng đồng và hệ sinh thái sản phẩm4. Giai đoạn 4 (24-36 tháng): Tự động hóa bằng AI và công nghệXây dựng tài sản có thể tạo doanh thu ngay cả khi không trực tiếp làm việc. Tài sản lớn nhất của người làm giáo dục không phải là bằng cấp hay số năm công tác mà là khả năng biến kiến thức, kinh nghiệm và chuyên môn thành những tài sản có thể phục vụ hàng nghìn người trên internet.3 năm tới sẽ không phải cuộc đua của những người làm việc nhiều nhất.Đó sẽ là cuộc đua của những người biết xây dựng tài sản tri thức nhanh nhất.Bạn đang ở giai đoạn nào trên hành trình này?#nguyenngocduong#kinhdoanhkienthuc Ẩn bớt",Neutral,1
post,post:690,690,"#Cfs2191_DNTUChào các bạn, mình là nữ năm 3. Chuyện là hôm trước có quen bạn kia trong trường ta luôn, phải gọi là bạn nam đấy nhan sắc cũng vừa phải nhưng được cái body 6 múi, ngực còn to hơn của mình :))). Nhưng không biết có phải do mình dễ quá không khj bạn nam đó chưa tặng mình được món quà gì từ lúc quen nhau. Toàn mình tặng thôi. Đến hôm nay mình cũng đã ngỡ ngàng ra chân lí mấy ông body 6 múi toàn đi đào mỏ mấy bạn nữ cả tin và dễ luỵ tình như mình :)). Nói tới đây không ai tin nhưng bạn nam đó thấy gia đình mình chắc cũng có điều kiện nên hay đòi hỏi, điển hình là vừa hôm qua muốn mình đổi đt cho bạn ấy từ ip4 lên ipx :)) thật thì mình cũng kinh doanh riêng nên cũng đủ tiền để đổi cho bạn nam đó nhưng nhìn lại cũng sợ bị lợi dụng. Nên vấn đề này mong các bạn ai đã từng gặp phải chưa cho mình xin ý kiến. Ad duyệt mình mời 10 ly trà sữa ạ. Cảm ơn mn---------#Ost Ẩn bớt",Positive,2
post,post:691,691,"#Cfs2190_DNTUChuyện là em với anh đó quen nhau qua học giáo dục thể chất, xong cũng về nhắn tin hỏi thăm các thứ lâu dần cũng thân thiết. Anh ấy hay rủ e đi chơi, đi ăn các thứ xong cũng đi dạo ở bờ kè chỗ cầu hoá an ấy. Rồi có hôm e cũng rủ vào phòng trọ e chơi một hai hôm. Tình cờ hôm trước lúc ở phòng trọ e về có hôn lén e 1 cái lúc đứng dậy đi về. Hsau cũng qua phòng trọ e và cũng làm tương tự nhưng e theo phản xạ tự nhiên và đẩy a ấy ra. Sau hôm đó ngày ít nhắn tin hơn, rủ đi ăn thì lúc nào cũng bảo bận. Thật sự e chưa yêu ai nên cũng hơi bối rối. Có phải e sai không mọi người.--------#Ost Ẩn bớt",Neutral,1
post,post:692,692,"""GÓC CẢNH BÁO LỪA ĐẢO CỰC MỚI""Thân gửi cái bạn sinh viên đặc biệt là các bạn tân sinh viên!Hiện nay xuất hiện thủ đoạn lừa đảo chiếm đoạt tài sản mà các bạn sẽ không hề hay biết đến khi nhận cuộc gọi báo nợ.Cụ thể là kẻ gian sẽ đăng bài thuê các bạn đến một nơi nào đó để tải AAP và mượn các bạn chứng minh thư, chụp hình của các bạn để lập hồ sơ vay online trên 2 ứng dụng Ixxxx và xxxxx. Với mỗi hồ sơ như vậy kẻ lừa đảo sẽ vay của bạn được khoảng 2 triệu đồng mỗi App , trong vòng 14 ngày bạn sẽ phải trả.Nhưng vấn đề ở đây là tại sao các bạn không biết:- Thứ nhất họ thuê khoảng 20-30 bạn 1 nhóm đến trong buổi sáng và trả mỗi bạn 200k rồi lấy máy của người lọ tải app lập hồ sơ cho người kia, rồi xóa luôn app.-Thứ 2: kẻ lừa đảo sẽ lấy số điện thoại rác để đăng ký tài khoản cho máy bạn , nên bạn tải app lại về cũng không phát hiện được.- Thứ 3: tiền lừa đảo họ chuyển đi đâu, nếu chuyển vào tài khoản họ để họ bị công an bắt à, ""không"" tiền lừa đảo họ sẽ chuyển vào những thẻ ngân hàng hết tiền mà họ mượn các bạn ở trên mạng..( thỉnh thoảng có bài đăng thuê thẻ không cần tiền,đây có thể là kẻ gian lợi dụng lừa đảo để rút tiền). -Thứ tư : Mình nhắc lại là họ sẽ lấy máy người nọ, vay tiền của người kia, bạn đinh ninh là không sao, chỉ đến lúc mất tiền mới biết.THỦ ĐOẠN lừa đảo này đang diễn ra, hiện tại đã lừa được rất nhiều người, nên các bạn chú ý:1- không cung cấp CMND cho bất cứ ai2-không cung cấp hình ảnh chân dung cùng giấy tờ liên quan3- người ta tuyển việc nhẹ lương cao thì nên suy nghĩ lại4- không cho kẻ lạ sử dụng smartphone của mình khi không giám sát5- không nên cho thuê thẻ ngân hàng dù đã hết tiền, đây là sự tiếp tay cho kẻ lừa đảo chiếm đoạt tài sản.Mình viết bài lên đây không mục đích gì ngoài, để các bạn sinh viên phòng tránh, rồi ôm cục nợ to cũng chả biết.Mình mong mọi người chia sẻ, vì khá nhiều người bị lừa đảo rồi.Cuối cùng chỉ khuyên các bạn đi làm"" VIỆC NHẸ LƯƠNG CAO THÌ NÊN XEM XÉT""---------#Ost Ẩn bớt",Neutral,1
post,post:693,693,"#Cfs2189_DNTUChào các bạn, mình là nữ sv năm 2. Hôm nay mình hơi bức xúc vì tới giờ mình vẫn chưa có ny!Chuyện là mình cũng được coi là khá ưa nhìn, nhanh nhẹn, có 1 chút nhây mà đến giờ hơn 20 mùa lúa trổ bông mà vẫn đang còn 1 mình. Công nhận 1 điều là con trai trương ta quá nhút nhát, mình nhiều lúc đã bật đèn xanh rồi mà đối diện không dám mở lời, chán mấy ông trường mình quá. Hay thấy xinh gái nên các bạn nam tưởng chúng mình đã có ny, nên muốn các bạn nam hãy mạnh dạn mà nói chuyện với mình nói chung và các bạn nữ nói riêng, thời đại 4.0 nhưng chúng tôi vẫn lười cái gọi là cọc đi tìm trâu lắm. Các bạn nam nhớ nhé.----------#Ost Ẩn bớt",Negative,0
post,post:696,696,"#Cfs2188_DNTUChào các bạn, mình trước giờ không tin vào tình yêu sét đánh nhưng tơis hôm nay thì mình tin rồi: chuyện là sáng nay mình có đi từ cổng vào, tình cờ gặp 1 bạn nữ bước xuống từ bên vô lăng oto. Mình đoán là bạn nữ đó lái và bên cạnh là người nhà cô ấy, con gái vừa có điều kiện lại vừa ngầu nên đúng mẫu người mình thích. Mình chỉ thấy bạn đó mặc áo hình như khoa kế toán tài chính thôi. Ước gì bạn đó xuất hiện ở đây để mình làm quen và hẹn ước dài lâu. Vậy nhờ mn tìm giúp em bạn gái đi oto hôm nay nha. Mình xin cảm ơn, lần đầu viết cfs nên hơi lộn xộn nên mn bỏ qua cho e nha ad!--------#Ost Ẩn bớt",Positive,2
post,post:698,698,"#Cfs2187_DNTU[GÓC CẢNH BÁO]Vừa khoảng 18h25 hôm nay mình có đi từ quán cơm ở trường về, đi vào cái đường có căn biệt thự ấy, không ngờ có 1 tên nó vừa đi bộ theo mình vừa thủ dâm, mình hoang mang quá nên chạy luôn. Hên quá vừa tới trọ có mấy người trong hẻm đi ra nên nó mới bỏ đi. Nguy hiểm quá, hên là chưa tối lắm nhưng lúc đó mà khuya thì không biết chuyện gì xảy ra, các bạn nữ hãy cẩn thận nha!-------#Ost",Negative,0
post,post:70,70,"Khám Phá Lộ Trình Học Thạc Sĩ Công Nghệ Thông Tin Định Hướng AI (MSE AI) Tại Trường Đại Học FPT💡 Bạn đang tìm kiếm một chương trình Thạc sĩ giúp nâng cao chuyên môn và mở rộng cơ hội nghề nghiệp trong lĩnh vực công nghệ?Chương trình Thạc sĩ Công nghệ thông tin chuyên sâu AI (MSE AI) tại Đại học FPT được thiết kế dành riêng cho những ai muốn đi sâu vào AI và Phân tích dữ liệu, trang bị nền tảng vững chắc để trở thành chuyên gia công nghệ hoặc nhà quản trị dự án phần mềm.📌 Lộ trình học tinh gọn, tối ưu cho người đi làm:✔ 60 tín chỉ – Gói gọn trong 4 kỳ học✔ Hoàn thành chương trình chỉ trong 18 tháng✔ Lớp học linh hoạt, ngoài giờ hành chính vào buổi tối hoặc cuối tuần📚 Chương trình đào tạo chuyên sâu vào các lĩnh vực trọng yếu thông qua một số học phần bao gồm:🚀 Trí tuệ nhân tạo 1: Học máy (Artificial Intelligence: Machine learning)🚀 Trí tuệ nhân tạo 2: Học sâu (Artificial Intelligence: Deep learning)📊 Dữ liệu lớn (Big Data)🗣 Xử lý ngôn ngữ tự nhiên (Natural Language Processing)🔎 Khai phá dữ liệu (Data Mining)🎯 Cơ hội sau khi tốt nghiệp:✅ Nhận bằng Thạc sĩ chính quy do Đại học FPT cấp, được Bộ GD&ĐT công nhận✅ Mở rộng cánh cửa sự nghiệp tại các công ty công nghệ hàng đầu, đặc biệt là trong hệ sinh thái FPT như FPT Software, FPT Telecom, FPT Retail✅ Trở thành chuyên gia AI, kỹ sư dữ liệu hoặc nhà quản trị dự án phần mềm, sẵn sàng dẫn đầu xu hướng công nghệ=============✨ Để nắm rõ hơn về điều kiện xét tuyển và quy trình tuyển sinh, vui lòng để lại thông tin dưới bình luận/inbox cho page hoặc liên hệ theo thông tin dưới đây để được tư vấn và hỗ trợ giải đáp một cách tốt nhất.---------Chương trình Thạc sĩ Kỹ thuật phần mềm - Đại học FPT📌Thông tin chi tiết: https://caohoc.fpt.edu.vn/fsb/mse/ 🔗Website: https://caohoc.fpt.edu.vn/ 📞Hotline: 090.459.5577🏢Cơ sở đào tạo: Hà Nội, Đà Nẵng, TP.HCM, Cần Thơ#MSE  #fptmse  #thacsikythuatphanmem  #thacsifpt Ẩn bớt",Positive,2
post,post:700,700,"Nhân tiện các em sv năm nhất sắp đi học, hãy kể về ngày đầu tiên đi học của các m đi!#Ost",Neutral,1
post,post:701,701,"• NHỮNG ĐIỀU CẤM KỊ TRONG THÁNG CÔ HỒN 1. Không nên tắm khuya, vì theo dân gian nói rằng vào tháng này tắm khuya sẽ rất mát và dễ ngủ. 2. Không ăn khuya, vì vào tháng này và các tháng khác cũng vậy, ăn khuya sẽ bị mập 3. Không ngủ trễ. Vì ngủ trễ, sáng dậy không nổi 4. Đang đi chơi với nhau thì không gọi tên nhau trong đêm khuya thanh vắng. Vì nếu kêu như vậy thì người kia sẽ nghe và trả lời bình thường chứ không có CL gì xảy ra hết. 5. Không gõ vào chèn khi đang ăn. Vì khi đang trên bàn ăn mà gõ chén sẽ bị má xáng cái chén vô đầu 6. Không dựng đũa thẳng đứng trên chén cơm. Vì như vậy sẽ không gắp được thức ăn 7. Không chơi trốn tìm ban đêm. Vì chơi trốn tìm ban đêm đéo thấy đường để tìm nhau 8. Không khẩu nghiệp vào tháng này. Vì khẩu nghiệp vào tháng này sẽ rất sướng mồm9. Không đ.ụ vào tháng cô hồn. Đơn giãn là do tao không thích đ.ụ nên tao nói vậy đó 10. Không nên rãnh háng khi đọc tới đây mà không like. ....#Suutam Ẩn bớt",Positive,2
post,post:702,702,"#Cfs2186_DNTUGửi anh - người từng thương! Em không gọi anh là người yêu cũ vì trong em anh chưa bao giờ là cũ cả.Đây là lần đầu tiên em viết gửi cho anh trên trang cfs này, ko biết anh có đọc được ko vì anh ko thường xuyên onl fb.Anh à, mình quen nhau được hơn 4 năm và cũng đã chia tay hơn nửa năm rồi anh nhỉ? Anh và em đã bên nhau thời còn là học sinh cấp 3 và mình đã học chung trường với nhau suốt 4 năm đại học. Mọi người thường nhìn chúng ta và ngưỡng mộ vì tình cảm anh dành cho em quá nhiều. Có những khi thầy cô còn trêu đùa 2 đứa rằng ""Khi nào chúng mình mới chia tay?"", em chỉ cười và nghĩ rằng có lẽ sẽ ko có chuyện đó đâu vì em tin rằng anh sẽ luôn bên em và che chở cho em. Nhưng em khi ấy lại còn quá trẻ con nên hay làm anh buồn, nói những lời khiến anh bị tổn thương. Giờ nhớ lại em thấy mình có lỗi với anh nhiều quá...Chúng ta đã có quá nhiều kỉ niệm bên nhau, vui có, buồn có, giận hờn cũng có, nhưng mình đã từng vượt qua mọi thứ.Vậy mà chuyện gì đến cũng đến, mình đã chia tay. Là lỗi do em, em quá tức giận và nóng vội đòi chia tay với anh, là do em trẻ con quá. Anh cũng ko níu giữ em nữa, mình cứ vậy mà xa cách nhau. Em cứ nghĩ chia tay rồi, em sẽ quên anh mau thôi, sẽ quen dần với cuộc sống ko có anh bên cạnh em thôi. Nhưng sao em cố mãi mà chẳng quên được, có những hôm vì nhớ anh quá mà bật khóc nức nở giữa đêm khuya rồi chìm vào giấc ngủ vì quá mệt. Phải chăng khi mất anh rồi, em mới nhận ra được em yêu anh nhiều hơn em tưởng...Rồi chuyện gì đến cũng đến, đâu ai nhớ mãi một người, hôm nay anh công khai người yêu mới, em không buồn, không trách anh bất cứ điều gì, mà em lại thấy mừng cho anh. Anh đã có được một người khác để yêu, anh sẽ không còn những ngày tháng lẻ loi hay buồn tủi nữa. Những ngày sau này, anh hãy vui và cười thật nhiều anh nhé. Vì em chỉ muốn nhìn thấy anh vui và hạnh phúc thôi, dù bên anh không phải là em nữa... Em chúc mừng anh nhé!!Em vẫn còn yêu anh nhiều lắm đấy, nhưng em sẽ ko chen chân vào mối tình mới kia của anh đâu. Em cũng không đợi ngày anh quay lại yêu em, em chỉ đợi ngày mà bản thân mình không còn yêu anh nữa thôi...Anh à, anh hãy yêu người ấy thật nhiều anh nhé, đừng buông tay người ấy nếu vẫn còn yêu. Vì gặp được nhau đã khó rồi, giữ được nhau còn khó hơn bội phần. Yêu một người tốt như anh, em hy vọng người ấy biết trân trọng anh, đừng như em để mất rồi mới hối hận.Cảm ơn anh vì đã đến bên em và từng yêu em thật nhiều. Yêu anh, em không hối hận bất cứ điều gì. Và cũng xin lỗi anh, vì em ko phải là người mang hạnh phúc đến cho anh được nữa.Thật sự trong lòng của em chúc anh thành công và hạnh phúc. Nếu sau này mình có gặp lại, hãy mỉm cười chào nhau như khi ngày mình bắt đầu biết nhau rồi đi qua nhau anh nhé.Mọi thứ về anh, em sẽ cất vào kí ức, một kí ức đẹp em ko bao giờ quên.Tạm biệt anh - giấc mơ của em! #LTH-----------#Ost Ẩn bớt",Positive,2
