id,content_anonymized,3.5 Flash,3.1 Pro,GPT5.5_Medium
8321,"Chị này so sánh kì quá 🙂🙂🙂. Mấy anh chị kì cựu của trường mình trước kia ơi. Hãy thử đặt mình vào vị trí bọn em 1 tí xem nào. Học onl là việc k thể tránh vào lúc này nhưng mọi người đều đã dần thích nghi được. [NAME]ấn đề mng nói tới là học phí, học onl tại nhà k tốn bất kì cơ sở vật chất nào của nhà trường. Không 1 ai trong chúng ta muốn dịch bệnh ntn cả. Vì dịch mà tụi em k còn đi làm thêm được, công việc của ba mẹ cũng bị ảnh hưởng. V tại sao lại k hiểu cho tụi em vậy, trường còn hối tụi em đóng học phí.",2,2,0.0
8322,Giọng văn thế này chỉ có thể là của nhân viên nhà trường trá hình thôi =)),1,1,1.0
8323,Thôi chị phèn với lắm chuyện quá. Giờ tụi tôi học tụi tôi ý kiến được không. Còn chị đi làm chị không uống là chuyện của chị. Tụi tôi uống là chuyện tụi tôi. Đèn ai nhà nấy sáng dùm cái 😢,1,1,0.0
8324,Cảm ơn các bạn vừa đọc tâm thư của cựu học sinh và hiện tại đang là giảng viên 🙂,2,2,2.0
8325,"Đọc xong mà buồn cười  , chị đi so sánh hay vãi , trình độ 1 đứa nhỏ 8 tuổi hs lớp 3 so sánh với trình độ 1 đứa sv , thử chị kêu con chị làm bài tập và ngồi nhìn vào đt từ sáng đến chiều như tụi em xem , còn việc học phí của con chị 1 năm nếu học trường công thì tầm 3 triệu là hết , còn tụi em 1 học kì hơn 10 triệu , chị suy nghĩ viết cái tus này khá dài mà chị nhìn nhận và suy nghĩ sự việc này chưa đủ dài mà lên đây phán như thật 😊",0,0,0.0
8326,"Nói vậy là quơ đũa cả nắm rồi, không lẽ những người mà chị nói luôn kêu giảm học phí lại đều ngồi những quán trà sữa đắt tiền là cứ auto sv cả trường đều như vậy, chỉ mới là góc nhìn một phía của bản thân mà đã đi nói người khác rồi",0,0,1.0
8327,Là sv năm 3 em nghĩ chị nen  im cm đi :)),2,2,1.0
8328,"Cho hỏi bạn là cựu sv của trường, vậy giờ bạn đang công tác tại khoa nào của trường vậy 😀",1,1,1.0
8329,[NAME] hiểu sao so sánh trình của 8 tuổi với trình trên 18 tuổi :)),2,2,1.0
8330,"Cựu sinh viên thì có thể pjk trong trường ?
Thời kì cấm vận đòi uống trà sữa thường xuyên ? ""Vô lý ""
Cố gắng ở đây là gì ?
Là mạng lag , đường truyền yếu đến nỗi tiếng đi trước, hình theo sau
Hay cố gắng nghĩ thay bố mẹ mk đợt dịch trang trải thế nào ?
A so sánh ? Thế việc học phí của tui e liên quan j đến kinh tế của a không ?_ a còn trong trường hay đã là 1 người ngoài xh mà phán 🙂",0,0,1.0
8331,[NAME] để em đi làm trai bao đóng tiền học cho chị vừa lòng 😞,1,1,0.0
8332,[NAME] cái quan trọng là không đi học nhưng tiền thư viện vẫn đóng 🙁,1,1,0.0
8333,chị học thực hành điện mà thực thành onl hộ em 🙂 em cám ơn 🙂,2,2,2.0
8334,"Ở đây không ai bôi đen cái gì cả, chỉ là nói lên nguyện vọng được giảm học phí thôi mà 🙂",1,1,1.0
8335,Do cái thời của bạn không trải qua cái cơn [NAME] Covid19 này. cha mẹ bạn vẫn còn đi làm được trong khi đó Dịch ra cái công ty thì đóng cửa kinh tế suy thoái . nói chuyện như bạn thì bạn ví thời này với thời đấy như thế nào. có người không mất cha mẹ nhưng họ cũng nghèo . họ cũng phải ở trọ. tiền trọ cũng 1 khoản lớn rồi trong khi không làm ra cái gì mà ăn cả. bạn nói cô bé 8 tuổi ư . bạn nghĩ gì vậy 8 tuổi học +-*/ trong khi đó đại học học cái gì .... suy nghĩ tr khi nói ra đi bạn êy,0,0,1.0
8336,Nói cho cùng thì học phí không giảm mà sv cũng trả được hỗ trợ đâu. Các bạn sv đừng hỏi hay cmt để đòi giảm học phí. Mà hãy tích cực và cố gắng vượt qua thời kì khó khăn này cùng thầy cô và nhà trường nhé. Nếu các em không hiểu thì có thể liên hệ thầy cô thầy cô sẽ giúp đỡ nhiệt tình????,2,2,0.0
8337,uống nước mía không dám uống trà sữa mà vẫn bị nói chán thật sự,0,0,0.0
8338,May quá mình uống bò húc chứ k uống trà sữa :3,2,2,1.0
8339,Em muốn hỏi 1 câu thôi.. Chị có phải là cựu sinh viên thật không ?!,1,1,1.0
8340,"Rồi nghỉ dịch không làm thì lấy gì ăn đây, lấy gì đóng học phí đây :(( Chị cho em vay ít với chứ bí quá rồi toàn ăn mì tôm",1,1,0.0
8341,"Người xưa nói, uốn lưỡi 7 lần trc khi nói , còn c chắc phải uốn lưỡi 70 lần ms đc",1,1,1.0
8342,"Nếu không có dịch Covid19 này thì  liệu có tình trạng kêu gào giảm học phí đồng loạt như thế này ư?. Một sv đã đành, đây là nguyện vọng chung trong bối cảnh chung. Mẹ của em bé 8 tuổi thôi chứ chưa phải mẹ của mấy bé sv 19-22 tuổi  nên thông cảm cho phát ngôn của chị 🙂
Đặng Thảo",1,1,0.0
8343,Chị giàu thì chị có tiền chứ mẹ em là công nhân hiện tại thất nghiệp ba e làm nông dân thì tiền đâu ra mà kh giảm hc phí cũng cùnh địa bàn với nhau cx học onl Lạc Hồng giảm 50% học phí. Còn kí túc xá ở 6 tháng xin ra vẫn đóng tiền 1 năm. Từ tết tới giờ có ở đâu sao công nợ vẫn hiện,1,1,0.0
8344,Lo chăm con đi anh ơi,1,1,1.0
8345,[NAME] cựu sinh viên đại học hay học sinh lớp 3,1,1,1.0
8346,"Văn thư 10 điểm về chỗ 😉
#tmv",1,1,1.0
8347,Học 4 năm ở khu A nên không biết cơ sở vật chất rất tốt ở chỗ nào,2,2,2.0
8348,"Không đụng tới cơ sở vật chất, ktx cũng không được ở thì nên giảm chút ít đi ạ gđ nông dân nghèo dịch bệnh nv ai cũng khó khăn hết 😌",0,0,0.0
8349,Nhà trường đã đọc và vẫn sẽ tiếp tục đóng học phí như thường :))) Em đã không còn tha thiết chờ đợi nữa 🙂,2,2,0.0
8350,ban lãnh đạo sao k giảm xã giao vài % cho được tiếng thơm nhỉ . ng* (ngốc) thế,1,1,1.0
8351,Nghỉ học như mình này . Đỡ phải đóng ;)))),1,1,1.0
8352,ghi cho nhiều toàn sai lỗi chính tả thì nói được ai haizz,1,1,0.0
8353,Có giảm không để em biết đường đóng nữa trường ơi,1,1,1.0
8354,Gửi về mail trg dc nè🤣,1,1,1.0
8355,"Nói đi nói lại,  nói tới nói lui.[NAME] nào cũng khó khăn cai nay cai kia, ai cũng muốn mình được lợi, mà nói nhiều trường cũng có hướng giải quyết gì đâu .Việc bây giờ cần làm là mở thời khóa biểu r theo dõi ngày để học đi, đến ngay thì đóng tiền đầy đủ.  [NAME] là sinh viên chán lắm cơ :)))",1,1,0.0
8356,Tâm thư thì gửi mail vô trường chứ viết vô đây đọc rồi cũng cho qua thôi ❤️,2,2,2.0
8357,"Rất hay, rất đúng, rất cảm động nhưng lại sai đến 4-5 lỗi chính tả :)))",2,2,2.0
8358,mình vô đọc cmt chủ yếu đốt thời gian thui nhưng vẫn mong nhà trường giảm học phí 🙁,1,1,0.0
8359,Ước sao trường giảm học phí và cô chủ phòng trọ giảm giá phòng chứ 3 tháng nay không ở đóng cả 3 tháng rồi 😞😞,1,1,0.0
8360,"""Bệnh thờ ơ chính trị"" cho xin info bạn này đi nào :))))",1,1,1.0
8361,[NAME] nay lại tâm thư. Trường  ko bao giờ  giảm học phí vì dịch đâu 😂,2,2,1.0
8362,Cố lên lời nói của bạn sẽ đến tai anh em và cả nhà trường. Nhưng mà đó cũng chỉ là lời nói thôi còn nhà trường thì xin lỗi tôi không làm điều đó...,1,1,2.0
8363,Trường không hút máu thôi chớ giảm rồi lấy gì làm giàu hihi,2,2,1.0
8364,[NAME] t thấy có 1 bạn đánh giá bên trang chính thức mà k biết giờ bạn đấy còn học k nhỉ,1,1,1.0
8365,kinh tế khó khăn mong nhà trường xem xét,1,1,0.0
8366,Cóa bạn nào đi chung t.sinh k 🙈🙈,1,1,1.0
8367,Vẫn là một sự giả vờ câm mù điếc,1,1,1.0
8368,Muốn giảm bao nhiêu nói luôn. Còn cho hay không là việc của nhà trường :)),2,2,1.0
8369,"đúng rồi bn ơi ..
mong lãnh đạo nhà trường xem lại",1,1,1.0
8370,Bài này tôi chấm 9 điểm thôi,1,1,1.0
8371,[NAME] t có nên nghỉ học được chưa m,1,1,1.0
8372,:v trường mình trg dân lập. Không có trợ cấp của nhà nc nên phải chịu th,1,1,1.0
8373,"Thấy mong muốn giảm học phí thì ok! Nhưng cách viết tâm thư như đang đe dọa vậy!!!😤
Thầy cô công tác bên ấy sao rồi? [NAME]",2,2,1.0
8374,Biết khi nào những cfs nv ms có tác dụng 🙂 đọc thì đọc qtrong có bận tâm hay không chứ đọc mà k bận tâm thì chịu,1,1,1.0
8375,[NAME] gửi dc bây ơi. Chắc hết tiền :)),2,2,1.0
8376,mấy bữa nay mình học online cũng tiến bộ và sảng khoái lắm chứ ! nhất là môn LIÊN MINH HUYỀN THOẠI [NAME] làm mình càng yêu thích học online hơn ! sao các bạn cứ phản ánh làm gì ^^,2,2,2.0
8377,"[NAME] gom cfs bữa giờ viết báo được rồi ấy, giật tít “ Cộng đồng sinh viên [NAME] đồng tâm đề đơn xin giảm hoc phí trong mùa dịch nhưng vẫn chưa thấy động thái gì từ phía nhà trường “ 😌",0,0,1.0
8378,"Mình học ô tô, hk này có vài môn thực hành ko học đc cũng phải đóng tiền hả, đóng tiền xong học thực hành online hả, ?????",1,1,0.0
8379,Nhà nghèo đông con là đúng bạn xui thiệt luôn =)),0,0,1.0
8380,"thể thao mà học online thì ngta gọi là thể thao điện tử :)) team liên quân, team pubgmobi điểm danh đê",2,2,1.0
8381,đang thắc mắc sao ngày mai lại học bóng chuyền online nữa,0,0,1.0
8382,"Mấy cái ý kiến kia thì ok =))))
Còn Bảo hiểm trường thôg báo trên web edu là lên tt ngoại ngữ tin học trc cổng trường lấy kìa bạn yêu. K chịu update coi thôg báo rồi ý kiến tào lao xi ba chao =)))))",1,1,2.0
8383,Nghèo nó hay xui thiệt bạn ơi 😂,1,1,1.0
8384,bảo yêu mình. bảo quan tâm mình. mà không giảm học phí cho mình. như vậy là thương mình à.. như vậy là giết mình dòi.. :((,2,2,0.0
8385,Thật sự thấy mấy môn thể chất học online nó cứ sao sao ấy 🙂,1,1,1.0
8386,học tài thi phận là đây 😔,1,1,1.0
8387,Bull Nguyễnn đúng tâm sự của con bé mới mua lap để học 🙂,1,1,1.0
8388,"Mình nghĩ là kỳ sau trường sẽ giảm cho đấy, mà kì sau thì chắc cũng hết dịch rồi 😅..",1,1,1.0
8389,Mai học bóng đá online êi🤣,1,1,1.0
8390,Thiên Ân a lấy hết xe ra sửa r gắn lại.  Tiện thể thực hành luôn hahah 🤨,1,1,1.0
8391,Thích nhất câu Nghèo thì hay xui :)),2,2,2.0
8392,"Trường sẽ đọc và sẽ nói là trường có hỗ trợ giảm hoặc vay vốn cho sinh viên nghèo, hoặc gia hạn học phí chứ không ai nghĩ cho mình đâu [NAME]",0,0,1.0
8393,"vẫn còn rẻ chán
trường ngta 2m 5m/tc, mình v rẻ rồi các em à
ai đó said :",0,0,0.0
8395,Ủa bảo hiểm là năm nào cũng phát cái mới hả m.n ơi? 🧐😍,1,1,1.0
8396,"Mình sẽ cố gắn hết sức cho đến khi có kết quả tốt nhất từ DNTU thân yêu của chúng taaa =]]
#tmv",2,2,2.0
8397,"Trời này ngồi với bạn làm vài ly trà sữa + commbo máy lạnh thì thôi khỏi học phí học phẹc gì hết . Đáng tiếc là ko quán nào mở
#Ost",1,1,1.0
8398,""" Đây là một vấn đề hết sức tế nhị”, “Cần tham khảo ý kiến lãnh đạo các cấp các ngành """,1,1,1.0
8399,[NAME] đến lượt t đứng máy luôn :))),2,2,1.0
8400,"Đến giờ vẫn ko có một thông báo nào cụ thể giảm hay ko giảm cũng nói một câu. Học onl mà các thầy cô cứ nhắc đóng học phí suốt. Trong khi sinh viên thì hoang mang, ko có một phát ngôn nào chính thống từ phía nhà trường cả.",0,0,0.0
8401,Như Tuyến giống trường hợp của m ghê 🤣,1,1,1.0
8402,[NAME] cũng rất bực vì giáo viên canh thi môn av ...,0,0,0.0
8403,Dù có đănh nghìn cái cfs xin giảm học phí thì cũng không có tác dụng gì vì nhà trường không quan tâm đâu 😒.,1,1,1.0
8404,:)))))) nhà trường học được cách tiếp thu thì phát triển lắm đấy,2,2,1.0
8405,Viết hay lắm e . Đồng quan điểm là học online cho bài tập quá nhiều,1,1,1.0
8406,đồng quan điểm em cũng gặp trường hợp như anh/chị  cũng thi môn avan lun,1,1,1.0
8407,Mọi người hãy bấm phím 1 để được giảm học phí,1,1,1.0
8408,Những lời kêu gào trong bất lực và vô vọng của sinh viên 😞,1,1,1.0
8409,Ánh Ngọc Tuấn Nhàn bài viết thứ 1001 nhưng lại tiếp tục k đc quan tâm,1,1,1.0
8410,Quý Định em tưởng anh viết cfs này kh á :)),2,2,1.0
8411,"[NAME] cũng viết ntn, giờ Lạc Hồg đc giảm 10% rồi nha :)))",2,2,1.0
8412,[NAME] Cherry Lưu Bình Duyên Đoàn hôm đó tụi mình cũng lo gần chết hahahahahah,1,1,1.0
8413,Đánh giá môn thi và khiếu nại khi giáo viên bộ môn đối xử như v đc mà.,1,1,1.0
8414,[NAME] còn giành thi trước vs tụi mình nữa m,1,1,1.0
8415,Thấy chả có gì thân yêu cả,2,2,1.0
8416,"Cứ từ từ thôi mấy cưng, thầy cô đang lắng nghe. Tới lúc ae tuyệt vọng thì thầy hiệu trưởng sẽ làm cú "" hát truých"" tới lúc đó ae vỡ oà nha :)))",2,2,2.0
8417,Nay cá tháng tư nhưng mà e k đùa đâu ạ,1,1,1.0
8418,"chuyện linh thiêng không đùa được đâu. giảm tiền học thì trường lấy đâu ra tiền mua đồ ăn cho hươu, nai, gà, công, bồ câu.v.v nói hông biết suy nghĩ gì hết :v",0,0,0.0
8419,bao nhiêu văn chương lai láng còn k thấy động tĩnh gì của trường. giờ 1000 cái cmt nhắm trường care không (🙂 ?,1,1,1.0
8420,1000cmt có đc giảm học phí thật ko mn? Để em lập acc tự cmt ạ,1,1,1.0
8421,trường khác nhưng vẫn vào ủng hộ nhiệt tình,2,2,2.0
8422,Mạnh dạn đóng góp 1 cmt,1,1,1.0
8423,Hóng mai trường thông báo tăng tiền học gấp đôi ❤,0,0,0.0
8424,Ủng hộ hết sờ mình luôn!!!!! Duyệt Duyệt #cfs2283,1,1,2.0
8425,"Trường nên giảm học phí chứ đóng tiền để học trên lớp mà cứ cho học onl quài chịu gì nổi, trường có tốn tiền cơ sở vật chất đâu",1,1,0.0
8426,"Nước đi này rất được chứ dài dòng rồi sai lỗi chính tả nữa chán lắm 🥴
#tmv",0,0,0.0
8427,Đúng kà học sinh giỏi văn nói cái ai cũng hiểu luôn k dài dòng 😑,2,2,1.0
8428,Đọc đoạn cfs cảm động muốn gớt nước mắt á 😞,1,1,1.0
8429,Có đăng cả trăm lần nhà trường cũng không giảm,1,1,1.0
8430,Rất xúc tích và rất chi ngắn ngọn nhưng vẫn hợp lý :)),2,2,1.0
8431,Lần đầu tiên thấy cfs ngắn gọn vô thẳng vấn đề nv,1,1,1.0
8432,"[NAME] ngắn gọn ,nhanh ,de hiểu nhưng hiệu quả k thì không biết 🤣🤣",1,1,1.0
8433,Viết mấy cfs này gửi nhà trường giống như nt với [NAME] vậy toàn xem nhưng ko rep,1,1,1.0
8434,Nay ngày cá tháng tư nhưng không phải bọn e nói dối đâu ạ bọn em muốn giảm thật đấy nhà trường đừng tưởng bọn e nói dối mà không giảm nha😌😌,1,1,1.0
8435,Tình hình là nhà trường chưa có đề xuất giảm nên rất chi là tình hình,1,1,1.0
8436,[NAME] [NAME] nói vậy cho dễ hiểu ha. 😅,1,1,1.0
8437,Sao em không gửi thẳng cho trường haha,2,2,1.0
8438,Hỏi ké. Sinh viên cũ lâu năm lâu lâu được về đi dạo trong trường không các thầy,0,0,1.0
8440,Thất nghiệp trầm trọng. Tiền đâu mà đóng học phí đây,1,1,0.0
8441,Cậu vào gmail chờ đi trường gần gửi thông báo giảm học phí cho cậu r đó mình cũng vừa mới được giảm đây 🤗🤗🤗,0,0,1.0
8442,Mỹ [NAME] đọc cứ tưởng bạn [NAME] mà thấy ngắn gọn nên chắc k phải bạn Ổi nhà mình zồi :)),2,2,1.0
8443,"Ngắn gọn, dễ hiểu. Thích :))
Nhà trường said: ""đã xem"" 😘",2,2,1.0
8444,"Trường xây công viên , sở thú cho các em r
Nên học phí cứ đóng đầy đủ nha 🤪",1,1,1.0
8446,"Chào em, hiện nhà trường đã ra thông báo cho tất cả giảng viên là trong thời điểm hiện tại chỉ nhận file thôi nhé, bản in sau này đi học lại thu sau 🙂",0,0,1.0
8447,Mới năm nhất thôi mà. [NAME] làm quen với vấn đề học nhóm 1 ng làm cả nhóm hưởng đi e ơi 😂. Còn việc nộp file cứng hay file mềm thì do gvhd thôi,2,2,1.0
8448,"em nên hỏi lại nha, [NAME] nghỉ k nộp liền vào thời điểm này đâu. có thể là sau này vào học mới nộp",1,1,1.0
8449,Bi Ngọc mua không bán cho. Cung cấp đủ dòng máy cho học nè,1,1,1.0
8450,Này chắc bạn sv five-good nhắn nhẹ cho con Rita thì phải ??? [NAME],1,1,1.0
